Id,Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
11803,Deaf Havana,Trigger,-0.08695652173913043,-0.2566371681415931,0.5269121813031163,11.0,0.691156307129799,-1.0,0.1904761904761905,-0.2069002125353737,0.0,0.2331075759962199,-0.07104557640750661,0.5459447608099218,-0.35204060440686075,0.0,10
11804,Pixies,Gigantic,0.5217391304347826,-0.6858407079646018,-0.014164305949008513,7.0,-1.0899223034734915,0.0,-0.14906832298136657,-0.2121756185847836,5.236541314021464,-0.3358009135296897,0.8431635388739946,-0.11526632969299054,0.2857930917088389,0.0,1
11805,SPINN,Billie,-0.17391304347826086,-0.3672566371681416,0.6005665722379606,11.0,0.3284963436928704,0.0,0.13871635610766042,-0.21951023789578014,-0.06835913096588431,0.13860450464640095,1.1219839142091153,0.9935943397903501,0.06487519486407017,0.0,6
11806,Ayane Yamazaki,Melody,-1.6521739130434783,0.030973451327433652,-1.243626062322946,Unknown,-1.316384826325411,0.0,-0.40165631469979307,1.5397267308905476,0.026524736061425712,0.7434241612852417,-0.7573726541554958,-0.5937531480175638,-0.16675168308136093,0.0,9
11807,Spacehog,In the Meantime,0.782608695652174,-1.2212389380530972,0.5552407932011334,9.0,0.14430987202925064,0.0,1.4679089026915113,0.004034743061755102,-0.02198761015618183,0.15120491415971016,-0.859249329758713,1.14766202290868,0.8537594221357936,0.0,10
11808,Charlie Parker,Cheryl,-0.30434782608695654,-0.3761061946902655,-0.2549575070821529,9.0,-0.3785420475319925,-1.0,1.5300207039337475,1.363941517810022,-0.06605008288980019,0.18900614269963772,0.9611260053619302,1.4085341645087321,-0.3464918858702331,0.0,2
11809,Dodgy,Staying Out For The Summer,-0.782608695652174,-0.8185840707964603,0.43342776203966016,7.0,-0.06409963436928681,0.0,0.21739130434782603,-0.18670390089264835,0.0,0.7371239565285871,0.5831099195710454,0.5600715822158487,-0.2851202653537519,0.0,6
11810,Ehud Banai,◊ê◊ë◊ü ◊°◊§◊ô◊®,-0.6521739130434783,0.24778761061946872,-0.34844192634560905,2.0,0.1427102376599635,0.0,-0.4099378881987578,1.1644178652725683,-0.046941802635023115,-0.24381792408253267,0.21849865951742645,-0.6171003276901107,0.7186755587363673,0.0,10
11811,The Maccabees,Marks To Prove It,0.0,-1.6150442477876106,0.6147308781869691,7.0,0.05153107861060335,0.0,0.9358178053830226,-0.21784083375539073,3.8405025739464267,-0.21735706410458341,-0.7895442359249328,-0.8164639096452297,0.4681125701264135,0.0,6
11812,Pakshee,Raah Piya,-0.8260869565217391,0.6902654867256632,-0.5127478753541075,2.0,-0.4292733089579522,-1.0,-0.11594202898550728,0.7393352421269659,-0.06580577611028705,-0.04410143329658218,0.1890080428954425,-0.47504992385501066,-24.090334792455742,0.0,0
11813,Dr. Dre,Forgot About Dre,1.391304347826087,1.5754424778761025,0.1161473087818698,8.0,1.1066384826325408,0.0,0.6273291925465838,0.003254276491363333,0.0,0.2142069617262561,0.37667560321715815,0.3297996527551448,0.14686939931191917,0.0,5
11814,Meadow Park,When I Fall In Love,0.4782608695652174,-0.5353982300884957,-1.688385269121813,3.0,-2.574840036563071,0.0,-0.1118012422360249,1.6419084926118492,14.956461041793908,-0.09450307134981886,-0.92627345844504,-0.3699994666887893,-24.86318630204082,0.0,7
11815,Allison Ponthier,Harshest Critic,0.043478260869565216,-0.013274336283185851,-0.5835694050991501,11.0,-0.23046160877513702,0.0,-0.4492753623188407,1.5291503395591262,-0.06740773056452316,0.13860450464640095,-0.5563002680965146,-0.4512523924933485,-0.14904328520694243,0.0,9
11816,"Timeflies, Kira Kosarin",Raincoat - Acoustic,0.34782608695652173,0.7256637168141589,-1.1728045325779037,10.0,-0.11186014625228509,0.0,0.6708074534161491,1.134973638323873,0.0,0.15750511891636473,-0.11394101876675597,-1.0233886594333867,-25.428985048873624,0.0,0
11817,Distant,Dusk of Anguish,-0.43478260869565216,-0.8185840707964603,0.7988668555240794,11.0,0.5087979890310788,-1.0,0.9047619047619049,-0.2205191163002265,10.628740947561294,-0.24948810836352187,-0.8672922252010723,-0.7590559206432921,0.7057850105051974,0.0,8
11818,Simon Min√≥,Diana,-0.8695652173913043,-0.513274336283186,-0.3626062322946176,5.0,-0.9084780621572212,0.0,-0.10766045548654252,0.2930308137369799,10.419335136550037,-0.10080327610647347,-0.4356568364611259,1.1364980415627208,0.3921981906946748,0.0,6
11819,Spare Parts For Broken Hearts,Mush,-0.5652173913043478,0.03982300884955755,0.6118980169971674,8.0,-0.34426416819012773,0.0,0.10559006211180126,-0.21762976540690895,-0.06437483640171014,0.006300204756654597,-0.41152815013404814,0.1881284924477207,0.13172870510548973,0.0,10
11820,HAIM,The Wire,0.7391304347826086,0.013274336283185851,-0.18980169971671373,2.0,0.33009597806215735,0.0,2.0269151138716355,-0.18531253717205942,-0.06831951836663466,-0.32824066782170425,0.14611260053619313,-0.1511759512198013,0.38520551212698134,0.0,10
11821,Son House,Downhearted Blues,-0.782608695652174,0.24778761061946872,-1.756373937677054,9.0,-2.111631627056673,0.0,2.79296066252588,1.5397267308905476,-0.06491580141348922,-0.09450307134981886,-0.44369973190348516,-1.1648547912086613,1.3111002783759627,0.0,2
11822,Men Without Hats,The Safety Dance,0.782608695652174,-0.088495575221239,0.5184135977337112,5.0,0.5791819012797076,0.0,-0.008281573498964898,-0.15047512662288282,0.0,-0.17640573318632854,0.3820375335120643,-0.43579821874055596,-0.5617167832308121,0.0,10
11823,The OBGMs,All My Friends,-0.6086956521739131,-0.12831858407079655,0.6345609065155811,7.0,0.3943098720292505,0.0,-0.26086956521739135,-0.22048841087302085,-0.0658755780472908,-0.21798708458024887,0.16219839142091164,-0.35738961939356606,-0.10230739502607845,0.0,10
11824,Itay Levi,Nyc,-0.4782608695652174,1.0884955752212389,-0.44475920679886666,10.0,-0.37808500914076754,-1.0,0.8737060041407868,0.8203088200324612,0.0,0.36541187588596624,0.13002680965147462,0.09367315133594457,-0.20048238586191713,0.0,9
11825,Haich Ber Na,87 Days,-0.391304347826087,0.8185840707964598,0.4674220963172806,1.0,0.5572440585009141,0.0,0.6935817805383023,-0.20917191569932622,4.0150074164558065,0.9009292802016067,0.8887399463806971,-0.23840196258525595,0.13443222555465353,0.0,6
11826,Def Leppard,Love Bites - Remastered 2017,0.9130434782608695,0.19911504424778725,0.1246458923512749,Unknown,-0.014739488117001777,-1.0,-0.2567287784679089,-0.03789487292787909,-0.0521769479103045,-0.27909907071979845,-0.18364611260053618,0.23062747026789981,1.202465055673935,0.0,10
11827,Bauhaus,Stigmata Martyr,-0.08695652173913043,-0.2876106194690268,-0.7393767705382436,11.0,-1.4978290676416817,-1.0,0.7246376811594204,-0.20104710494698336,0.2526830119535817,1.8585604032131042,-0.4222520107238605,0.5199428764436441,0.1406108438133651,0.0,10
11828,Julia Holter,So Humble the Afternoon,-0.17391304347826086,-1.3584070796460177,-1.3427762039660056,Unknown,-1.3648308957952466,0.0,-0.308488612836439,1.4461982832786675,13.6651252072245,-0.04410143329658218,-1.1900804289544233,-1.1648547912086613,1.031628871983309,0.0,6
11829,Outkast,B.O.B. - Bombs Over Baghdad,0.8260869565217391,0.889380530973451,0.7903682719546743,9.0,0.38608318098720307,0.0,1.049689440993789,-0.06842198604848007,-0.06768868336096326,-0.648921089935423,0.46246648793565687,0.7999431134708488,0.8908330375071527,0.0,5
11830,Sway,F UR EX,-0.8260869565217391,1.2566371681415924,0.19546742209631746,1.0,0.17310329067641686,0.0,1.5300207039337475,-0.19199735913695287,0.0,-0.21294692077492516,1.081769436997319,0.4230698578429338,-0.0945596281274629,0.0,5
11831,Ne Obliviscaris,Intra Venus,-0.2608695652173913,-0.2743362831858409,0.7620396600566574,1.0,0.2917047531992688,-1.0,1.1159420289855073,-0.21698258773045603,8.307826542186545,1.2726413608442275,-1.101876675603217,-0.23761977280942442,1.8128776108289821,-1.0,8
11832,Latto,The Biggest,-1.3043478260869565,0.02212389380530975,-0.311614730878187,1.0,0.08169561243144442,0.0,8.320910973084887,0.047655468685194165,0.0,3.6856197826429358,-0.5777479892761392,-0.5646699099889193,-0.8935796282839132,1.0,5
11833,Ballaké Sissoko,Boubalaka,-0.43478260869565216,-0.4601769911504426,-1.4900849858356942,5.0,-2.347463436928702,0.0,-0.053830227743271335,1.6737240615228715,8.744088648459995,-0.12600409513309185,-0.25335120643431625,-1.1301694151946293,-24.910071485921506,0.0,7
11834,Prince,When Doves Cry,1.2173913043478262,0.8141592920353978,0.8215297450424931,9.0,0.5485603290676416,-1.0,0.039337474120082795,-0.19199735913695287,-0.06762935171451008,1.9782642935895416,0.9638069705093832,0.151934438275153,1.2427534893693466,0.0,10
11835,Stone Sour,Wicked Game - Acoustic; Live,1.0,0.0707964601769912,-1.0254957507082152,8.0,-0.5161106032906763,0.0,-0.3871635610766046,1.1798822814232879,-0.06687200069801937,3.408410773350134,-0.5563002680965146,-0.2533109737670141,0.5836041003437035,0.0,10
11836,Malena Zavala,La Yarar√° - Single Version,-0.4782608695652174,-0.6283185840707964,-0.2407932011331444,5.0,-0.22703382084095042,-1.0,0.5465838509316769,-0.21726395106057517,-0.03699502661198848,1.1718380847377539,0.041554959785522816,-0.8318706779570628,-0.28244706078081916,0.0,1
11837,Pretty Lights,Hot Like Sauce,0.21739130434782608,0.716814159292035,-0.23796033994334267,2.0,0.28873400365630725,0.0,-0.30434782608695665,-0.21681378322024522,0.6400837623244044,2.7216884548747835,-0.9852546916890079,-0.7126459939439552,1.66293919825244,0.0,10
11838,Promise,Where Do I Go,-0.21739130434782608,-0.5221238938053099,0.7507082152974505,11.0,0.5252513711151738,-1.0,1.1573498964803313,-0.21900058467926056,0.0,0.9387305087415342,-0.5536193029490615,0.590956227000954,-0.1780643404327477,0.0,8
11839,Robert Randolph & The Family Band,Smile,-0.8695652173913043,-1.092920353982301,0.07648725212464597,9.0,-0.08260968921389385,0.0,-0.2567287784679089,-0.1811425644348167,-0.06836733269348225,-0.2047566545912742,-0.09785522788203746,1.2467393945140055,0.8030797237008132,0.0,2
11840,Weezer,All the Good Ones,0.9130434782608695,0.12389380530973411,0.02549575070821532,5.0,0.655735831809872,-1.0,-0.07867494824016574,-0.1878174868614173,0.0,1.0899354229012441,1.1058981233243967,-0.9030025421167719,-0.5705633167517273,0.0,10
11841,daine,boys wanna txt (feat. ericdoa),0.34782608695652173,-0.26106194690265505,-0.5779036827195466,2.0,0.20715265082266915,0.0,3.0414078674948244,-0.11742084367210713,0.0,-0.49204599149472356,-0.12466487935656831,-0.7160354829725585,-1.1342097589490394,0.0,10
11842,Tim Atlas,Wallflower,0.21739130434782608,1.292035398230088,-0.10764872521246438,2.0,-0.008797989031078403,0.0,-0.14285714285714293,0.8183612955388506,0.1759008812494547,0.61742006615215,1.1005361930294906,-0.3569155649839713,-0.3866901414014824,0.0,6
11843,Dan + Shay,"10,000 Hours (with Justin Bieber)",1.7391304347826086,0.4823008849557521,-0.19546742209631715,10.0,0.5414762340036563,0.0,-0.4389233954451347,0.18047574853869985,0.0,-0.11340368561978265,-0.13538873994638065,-0.7127171021053944,-0.521419928102772,0.0,9
11844,The Isley Brothers,For the Love of You - Live,-1.0434782608695652,0.1415929203539819,-0.6657223796033993,11.0,-0.6964122486288846,-1.0,0.23602484472049692,1.0285216505657042,-0.06748974784050257,0.8190266183650968,0.18096514745308326,-0.21571845908614165,0.8502736850991449,0.0,10
11845,Nicki Minaj,Moment 4 Life,1.1304347826086956,-0.3097345132743365,0.5184135977337112,11.0,0.7153793418647167,0.0,6.291925465838509,0.7393352421269659,0.0,0.7056229327453142,-0.2989276139410187,-0.5228583110626523,0.6882020920362861,0.0,5
11846,Ozzy Osbourne,Ordinary Man (feat. Elton John),0.6521739130434783,-0.5176991150442479,-0.2832861189801699,4.0,1.1066384826325408,0.0,-0.38302277432712223,-0.03921528263933197,-0.06823383648896256,0.050401638053236775,-0.9289544235924931,0.13676469716811743,0.8712923910931663,0.0,10
11847,Kero Kero Bonito,21/04/20,0.17391304347826086,0.5884955752212389,0.008498583569405107,Unknown,0.3577468007312614,0.0,-0.4409937888198759,-0.12639725297009297,-0.04275368641479801,-0.3169002992597259,0.35522788203753347,-0.33259657377175467,-0.326326414378788,0.0,1
11848,John Garcia,My Everything,-0.7391304347826086,-0.6017699115044249,0.5127478753541078,5.0,0.5442184643510056,0.0,0.08074534161490671,-0.21999181819399038,11.291859349096937,1.0710348086312804,-0.3016085790884718,0.31275739673020964,0.0837797136606549,0.0,8
11849,Ty,Ha Ha,0.782608695652174,1.5754424778761025,0.06798866855524086,9.0,0.759026508226691,0.0,1.3850931677018634,-0.009524047600510635,0.0,-0.4296739644038432,-0.3525469168900804,-0.40541133108552546,-0.6198034814785266,0.0,5
11850,David Darling,Darkwood 1,-0.17391304347826086,-1.7123893805309733,-1.804886685552408,5.0,-3.5965150822669103,-1.0,0.031055900621117898,1.6023645421226802,16.108193002355815,-0.13230429988974643,-0.9825737265415548,1.2349354397150936,-26.146583028330685,0.0,7
11851,david hugo,we made it.,0.6521739130434783,0.4778761061946901,-0.5212464589235126,5.0,-0.20395338208409486,0.0,4.5527950310559016,-0.0284061489081553,0.0,-0.3364309340053552,0.5187667560321717,1.3271153196608148,-0.5646667614318577,0.0,9
11852,Tortoise,Ten-Day Interval,-0.34782608695652173,1.070796460176991,-0.801699716713881,9.0,-2.0337065813528334,-1.0,2.420289855072464,1.569728016228358,14.590000872524211,1.1529374704677902,-0.35790884718498656,0.7212026760371422,0.7332711425866234,-1.0,10
11853,Lomelda,Hannah Sun,0.30434782608695654,0.5530973451327433,-1.226628895184136,8.0,-2.302902193784278,0.0,-0.09937888198757777,1.5846096888063173,2.0082017275979407,0.5922192471255315,-0.44638069705093825,0.5782989742647713,-0.006340451199199393,0.0,6
11854,THE GOA EXPRESS,Second Time,-0.5217391304347826,-0.1327433628318585,0.6090651558073658,6.0,0.44778336380255945,-1.0,-0.37888198757763986,-0.22053742703538173,6.143966495070238,-0.11970389037643725,1.0254691689008042,0.2112386449154704,0.32845960510672223,0.0,10
11855,Junkyard Drive,Let It Burn,-0.34782608695652173,-0.7876106194690267,0.44475920679886694,1.0,-1.0357632541133452,0.0,0.37060041407867494,-0.2203895360374407,0.03786755082453538,-0.5027563395810364,-0.42493297587131357,1.1327293090064412,0.12228514262649127,0.0,10
11856,Marc Holland,Lovers,0.13043478260869565,-0.19911504424778775,-1.7337110481586402,7.0,-2.3120429616087748,0.0,0.060041407867494824,1.7094472648936163,16.579356077131138,-0.11340368561978265,-0.406166219839142,0.20275307098372228,-26.003589407579025,-1.0,7
11857,Deftones,Ceremony,0.4782608695652174,-1.1681415929203538,-0.09631728045325756,4.0,0.45943784277879346,0.0,0.37267080745341624,-0.21835590690410928,1.3991798272402058,-0.12600409513309185,-0.7654155495978551,0.6414430216228072,-0.01353087562610647,0.0,10
11858,Foo Fighters,Everlong,1.4782608695652173,-0.5840707964601771,0.5155807365439096,11.0,0.3364945155393053,-1.0,-0.2153209109730849,-0.22041742346021287,-0.06303114911438792,-0.3055599306977477,-0.3123324396782841,0.9008455945531151,0.43055856102022716,0.0,1
11859,K.Flay,Four Letter Words,0.7391304347826086,0.6681415929203535,0.3711048158640227,8.0,0.49074497257769667,0.0,2.0476190476190474,-0.02551317990575359,-0.06836419160631707,0.26460859977949286,0.526809651474531,0.4265778604739357,-0.8246366235713689,0.0,9
11860,Red Hot Chili Peppers,Californication,1.608695652173913,0.20796460176991116,0.19263456090651576,9.0,0.965607861060329,-1.0,-0.4161490683229815,-0.21467646780851812,-0.03961259924962918,-0.012600409513309194,-0.40884718498659506,-0.5588390407509023,1.0817193486955923,0.0,10
11861,Eyal Golan,◊î◊ê◊ù ◊ú◊î◊ô◊ï◊™ ◊ë◊ö ◊û◊ê◊ï◊î◊ë,-0.5652173913043478,0.33185840707964576,-0.5807365439093484,Unknown,0.1635054844606948,0.0,-0.37474120082815743,0.34420981793798044,0.0,-0.04410143329658218,-0.7600536193029489,-0.12123941525388601,-0.06748247812099797,0.0,9
11862,Two Feet,Fire,0.6521739130434783,-0.0973451327433629,0.04532577903682724,11.0,0.18247257769652664,0.0,-0.23395445134575582,-0.22012983006412695,1.4026699240903935,-0.3055599306977477,0.4892761394101877,1.6600200287988058,0.05598128739584128,0.0,10
11863,Ollie,Emotions,0.43478260869565216,-0.030973451327433652,-0.6940509915014162,7.0,-0.5926645338208406,0.0,7.596273291925467,-0.09928353001923339,0.0,-0.20160655221294693,0.08981233243967836,-1.126590304402188,-0.5564734511105246,0.0,5
11864,Maroon 5,Memories,1.8695652173913044,0.9690265486725661,-1.0736543909348442,11.0,-0.044675502742230144,0.0,0.15527950310559008,1.4925839756326125,0.0,-0.2948495826114349,0.25335120643431625,-0.6883507054522184,-0.23173251704742012,0.0,9
11865,Masego,Mystery Lady (feat. Don Toliver),1.391304347826087,0.893805309734513,-0.5807365439093484,3.0,-0.2156078610603289,-1.0,1.9440993788819874,0.7131669775915062,0.0,-0.19404630650496146,0.3847184986595174,-1.0441996480146012,0.21167836774124857,0.0,5
11866,Fontaines D.C.,I Don't Belong,0.2608695652173913,0.49557522123893794,0.04815864022662894,9.0,-0.1705895795246799,-1.0,-0.42857142857142866,0.2930308137369799,-0.05570194572899398,0.2772090092928019,0.08713136729222526,-0.1899773046451407,0.6175514518631746,0.0,10
11867,Vaporwavez,Floppy Disk Prism,-0.391304347826087,-0.088495575221239,-0.06232294617563714,4.0,0.18338665447897626,0.0,-0.45548654244306425,0.10871453149324843,16.038391065352062,0.7245235470152779,-0.6286863270777479,-0.47609284355611925,-0.5684423283881309,0.0,6
11868,Aviv Geffen,◊û◊ú◊ô◊ê◊®◊ì ◊ò◊ï◊¢◊ô◊ù,-0.6956521739130435,-0.5044247787610621,-0.9858356940509915,7.0,-1.6733318098720291,0.0,-0.4120082815734991,0.19266570294563762,-0.06835232527702644,-0.355331548275319,-0.44369973190348516,1.1110413197674764,-0.3165540197277225,0.0,10
11869,J. Cole,i n t e r l u d e,1.608695652173913,0.9955752212389378,-0.3541076487252125,1.0,0.34015082266910424,0.0,1.2194616977225672,-0.05192280491565238,0.0,-0.15750511891636482,-1.0093833780160857,-0.5000799966816193,-1.0705877230279703,-1.0,5
11870,The Moon & The Nightspirit,A Hajnal K√∂sz√∂nt√©se,-0.43478260869565216,-1.5176991150442476,-0.6827195467422095,2.0,-0.4027650822669102,0.0,-0.3581780538302278,-0.19478739013435725,-0.035773492714422817,1.1340368561978265,-1.0302949061662197,-1.0672386923209114,1.2646017830564895,0.0,8
11871,Dexter Gordon,Le Coiffeur,-0.08695652173913043,0.6238938053097345,-0.9263456090651557,Unknown,-1.2910191956124313,0.0,-0.2380952380952382,1.4037879256596844,-0.0679295000436262,-0.17640573318632854,0.1487935656836462,-0.03550667527865523,-24.102101555590284,0.0,7
11872,Don Rimini,Let Me Back Up - Crookers Tetsujin Remix,-0.782608695652174,0.9690265486725661,0.7422096317280454,2.0,0.7667961608775138,0.0,0.18219461697722558,0.22651960130317955,0.8459994764854725,-0.5147267286186801,-0.13002680965147448,0.14098378141351162,1.2305549996528347,0.0,1
11873,Rosey,Bermuda Triangle,-0.21739130434782608,-0.0176991150442478,-0.8696883852691217,7.0,-0.8275822669104203,0.0,-0.053830227743271335,0.9939556455138217,-0.06743390629089957,-0.26838872263348557,-0.3471849865951742,0.7806016935593784,-25.34162448054663,0.0,0
11874,Chris Cain,Out Of My Head,-0.782608695652174,-0.9513274336283185,0.3597733711048159,9.0,1.0362202925045705,-1.0,-0.010351966873706014,-0.18614727293829636,-0.0673955152255475,3.515514254213262,-0.06568364611260044,0.41524796008461895,-0.09218713688931612,0.0,2
11875,Billy Lee Riley,Pearly Lee,-0.9130434782608695,-0.3053097345132746,0.04532577903682724,Unknown,-0.8248400365630709,0.0,-0.1759834368530021,1.3413788588992637,0.0,0.16380532367301934,0.8324396782841823,-0.9747506770089539,-0.6932024329720614,0.0,10
11876,Lene Lovich,Bird Song,-0.5217391304347826,0.2964601769911502,-0.3881019830028326,8.0,-0.9601234003656305,-1.0,-0.2753623188405799,-0.19484321894890955,8.53468283744874,-0.07560245707985508,0.0442359249329759,0.5395924317213506,0.5966979972899641,0.0,10
11877,Tamikrest,Aratane N' Adagh,-1.1304347826086956,-0.2876106194690268,-0.8980169971671387,10.0,-0.4578382084095061,-1.0,-0.2732919254658386,1.6980650511553956,15.828985254340807,-0.10080327610647347,-1.0147453083109919,0.569078615998151,0.9531801054836591,-1.0,2
11878,Greta Van Fleet,"Lover, Leaver",0.4782608695652174,-0.21681415929203557,0.6373937677053827,9.0,0.7126371115173675,0.0,0.07453416149068322,-0.21456402242999326,3.7707006369426748,0.04410143329658218,0.30428954423592486,-0.6678952576782001,0.06763392737358981,0.0,10
11879,Korn,Here To Stay,0.4782608695652174,0.08407079646017657,0.7025495750708216,2.0,0.4605804387568556,0.0,-0.04761904761904769,-0.2205641609224415,14.380595061512956,1.5372499606237202,-0.3471849865951742,-0.47542916738268665,0.6162655022862007,0.0,8
11880,Henrik Lindstrand,Hallonlandet,-0.782608695652174,-0.34070796460176994,-1.743626062322946,2.0,-3.5965150822669103,0.0,-0.12422360248447217,1.6607520014511112,15.671930896082365,-0.13230429988974643,-0.9075067024128686,-0.4200122069010472,-0.17519140347507797,0.0,1
11881,Samantha Fish,Try Not To Fall In Love With You,-0.782608695652174,0.79646017699115,-0.745042492917847,1.0,-0.6022623400365628,-1.0,-0.4368530020703935,0.9328930878513341,-0.02879329901404764,-0.3276106473460388,0.5241286863270779,-0.47263224636607676,0.37657594361802577,0.0,2
11882,Jerry Lee Lewis,Great Balls Of Fire,1.0,-0.6415929203539823,0.3371104815864023,Unknown,-0.9653793418647163,0.0,0.6811594202898551,0.8416431972103448,-0.06834918418986127,0.01890061426996379,1.2211796246648794,1.0957056596170829,-26.579083600143385,0.0,10
11883,Land of Talk,A/B Futures,-0.5652173913043478,-0.8185840707964603,-0.05665722379603373,1.0,-0.43658592321755,-1.0,-0.08074534161490686,-0.20566696833870268,7.0164907076171374,-0.18396597889431407,-0.2989276139410187,0.6634154435075289,0.11803511339676258,0.0,1
11884,Brothers Osborne,Back On The Bottle,0.0560869565217391,0.030973451327433652,0.5269121813031163,4.0,0.38265539305301643,0.0,0.3850931677018632,-0.18948869161745566,0.11656923479626559,1.4553472987872105,0.1487935656836462,-0.4684842702821218,-0.1475695126872528,0.0,10
11885,Britney Spears,Lucky,1.0,0.973451327433628,0.26062322946175664,8.0,0.2985603290676418,0.0,-0.318840579710145,0.43494532855120377,-0.06571852368903236,-0.3912427153882501,1.3016085790884717,-0.5933739044898881,-25.511480366098024,0.0,9
11886,Meaningful Stone,Footsteps,-1.0869565217391304,0.5353982300884955,0.28895184135977364,9.0,0.1534506398537479,0.0,-0.26708074534161497,0.5011291259235815,-0.06837396387749758,-0.25011812883918727,0.32037533512064337,-0.0017540013155009414,0.3794011636522211,0.0,10
11887,Foreigner,I Want to Know What Love Is - Live,-0.34782608695652173,-0.4778761061946904,-0.07932011331444735,6.0,0.10043418647166376,0.0,-0.287784679089027,0.37630074018321025,0.0,5.31107260985982,-0.028150134048257395,-0.857682940559503,-24.337249757334124,0.0,9
11888,Mk.gee,Roll with the Punches,-0.17391304347826086,1.2389380530973446,0.3512747875354108,3.0,0.05861517367458885,0.0,0.7991718426501035,-0.13157849321757661,2.6538696448826453,-0.46747519294377066,1.3016085790884717,0.5190895785063734,0.19284995062112611,0.0,6
11889,Avril Lavigne,When You're Gone,1.0869565217391304,-0.3893805309734514,0.05665722379603405,4.0,0.7066956124314443,-1.0,-0.3064182194616978,0.2718229790620729,0.0,0.6237202709088046,-0.8378016085790884,0.520843579821874,0.3334534462228763,0.0,10
11890,Freddie King,Hide Away,-0.2608695652173913,0.3584070796460175,-0.5552407932011331,9.0,-1.9498400365630708,0.0,-0.17805383022774335,0.5314907107673281,1.2892417764592967,-0.006300204756654597,0.8994638069705092,0.2620809803445188,-0.5836775808813055,0.0,2
11891,◊ò◊ú ◊ê◊ï◊®◊ü,◊©◊ë◊™,-1.3478260869565217,0.23451327433628286,0.2067988668555243,7.0,-0.48571755027422275,0.0,-0.2732919254658386,-0.21223179306618709,0.1933513655003926,5.008662781540401,0.6072386058981232,0.14124451133878904,0.9115895034775159,-1.0,9
11892,Gerry Cinnamon,Sometimes,0.9130434782608695,0.41150442477876087,0.0,9.0,0.0634140767824499,0.0,-0.34575569358178065,-0.16093634988038208,0.0,-0.34714128209166806,1.2828418230563001,0.7094698293996693,-0.1443473179825697,0.0,6
11893,Gang Of Four,At Home He's a Tourist,-0.2608695652173913,0.46460176991150426,-0.5127478753541075,Unknown,-0.46972120658135286,0.0,5.2567287784679095,-0.2003477861004419,2.2001570543582583,-0.2022365726886124,0.3284182305630026,0.4447104416409395,0.021755432485419394,0.0,6
11894,Del Amitri,Roll To Me,0.6956521739130435,0.09734513274336241,0.34560906515580736,6.0,0.2558272394881171,0.0,-0.20703933747412015,0.7632766955852841,0.0,-0.13230429988974643,1.111260053619303,0.7121719395343601,-1.0833662344402937,0.0,10
11895,Taking Back Sunday,Cute Without The 'E' (Cut From The Team),1.0434782608695652,-0.6504424778761062,0.5410764872521249,1.0,1.0890082266910421,-1.0,0.004140786749482377,-0.15047512662288282,0.0,-0.5153567490943456,0.245308310991957,-0.5917384167767858,0.044928130188589224,0.0,10
11896,james ginzburg,light evaporates,-1.5217391304347827,-1.7123893805309733,-1.1104815864022661,4.0,-0.9103062157221204,0.0,-0.25258799171842655,-0.21537935313061318,15.916237675595497,-0.11340368561978265,-1.217426273458445,-1.1648547912086613,0.7176696945384036,0.0,6
11897,Better Days,Birdtalker,0.34782608695652173,-0.03982300884955755,-1.169971671388102,2.0,-1.2409734917733088,0.0,-0.38095238095238104,0.7473383556567605,0.048686851060116915,0.04410143329658218,-0.6394101876675602,-0.7186664849458101,-25.552805681496324,0.0,0
11898,Bad/Love,Follow the Leader,-0.17391304347826086,-0.41150442477876115,0.46175637393767716,10.0,0.6216864716636198,-1.0,0.3002070393374741,-0.2201551799181354,0.0,0.30871003307607486,-0.8485254691689007,-0.8762184679746621,0.031058426274040138,0.0,10
11899,bl00dwave,Far from Here,-0.8695652173913043,-0.30088495575221264,-0.32294617563739375,8.0,-0.3892824497257769,0.0,-0.1594202898550726,0.7493355865577231,4.381467585725504,-0.05670184280989137,-1.1978552278820374,1.184235320608923,-0.20056882961945993,0.0,6
11900,The Who,I Can't Explain - Mono Version,0.34782608695652173,0.11946902654867217,-0.031161473087818727,9.0,0.46926416819012806,0.0,0.28364389233954446,-0.09012399261019757,0.0,-0.35911167112931175,1.0067024128686326,0.44516079333005476,-1.2120025736370117,0.0,10
11901,DJ Khaled,THANKFUL (feat. Lil Wayne & Jeremih),1.1304347826086956,-0.8539823008849559,0.16713881019830043,9.0,1.0334780621572213,-1.0,-0.07660455486542447,0.9884588748570523,0.0,0.20160655221294693,0.46246648793565687,-0.8480596360447272,1.144895587033237,0.0,5
11902,Mazare,Berserker,0.17391304347826086,-1.4336283185840708,0.31161473087818725,10.0,0.944812614259598,0.0,0.401656314699793,-0.21445158153958915,-0.06766076258616176,0.05670184280989137,-1.0348525469168899,-0.04832984705819615,0.5713472684659853,1.0,10
11903,Freddie King,Going Down,0.6521739130434783,0.0884955752212385,-0.4900849858356939,Unknown,-0.9914305301645338,0.0,-0.2194616977225674,-0.1266697123801231,-0.06632929063781519,-0.11970389037643725,0.4195710455764075,1.1347914456881794,-0.05287512988737842,0.0,2
